"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","RECEIVETIME"
"1966","XHPROPM25IN1479A","0.4","51","2","128","15","17","2017/5/26 18:00:00"
"1967","XHPROPM25IN1479A","0.3","82","4","158","17","47","2017/5/28 15:00:00"
"1968","XHPROPM25IN1479A","0.8","79","14","118","30","93","2017/5/28 11:00:00"
"1969","XHPROPM25IN1479A","1.4","72","19","18","43","136","2017/5/27 9:00:00"
"1970","XHPROPM25IN1479A","0.5","24","5","124","50","73","2017/5/29 6:00:00"
"1971","XHPROPM25IN1479A","0.4","80","2","101","14","37","2017/5/27 20:00:00"
"1972","XHPROPM25IN1479A","0.9","61","5","15","38","76","2017/5/27"
"1973","XHPROPM25IN1479A","0.3","55","5","172","42","135","2017/5/30 17:00:00"
"1974","XHPROPM25IN1479A","0.6","115","10","88","76","200","2017/5/30 21:00:00"
"1975","XHPROPM25IN1479A","1.2","53","10","3","64","226","2017/5/30 7:00:00"
"1976","XHPROPM25IN1479A","1.3","55","12","6","63","219","2017/5/30 8:00:00"
"1977","XHPROPM25IN1479A","1.2","73","16","63","84","271","2017/5/30 10:00:00"
"1978","XHPROPM25IN1479A","0.4","79","6","165","47","162","2017/5/30 19:00:00"
"1979","XHPROPM25IN1479A","1.5","69","14","9","63","242","2017/5/31 9:00:00"
"1980","XHPROPM25IN1479A","1.3","59","14","10","65","244","2017/5/30 9:00:00"
"1981","XHPROPM25IN1479A","0.4","50","6","61","29","56","2017/5/28 1:00:00"
"1982","XHPROPM25IN1479A","0.5","46","6","23","34","62","2017/5/28 4:00:00"
"1983","XHPROPM25IN1479A","0.7","55","5","65","51","117","2017/5/31 22:00:00"
"1984","XHPROPM25IN1479A","0.5","27","6","123","54","79","2017/5/29 5:00:00"
"1985","XHPROPM25IN1479A","0.6","41","4","67","52","77","2017/6/1"
"1986","XHPROPM25IN1479A","0.8","93","6","38","75","194","2017/5/30 23:00:00"
"1987","XHPROPM25IN1479A","0.9","60","9","19","67","165","2017/5/31 7:00:00"
"1988","XHPROPM25IN1479A","0.6","45","4","73","45","107","2017/5/31 23:00:00"
"1989","XHPROPM25IN1479A","1.1","85","10","8","69","204","2017/5/31"
"1990","XHPROPM25IN1479A","0.4","27","3","85","44","92","2017/6/1 5:00:00"
"1991","XHPROPM25IN1479A","1","55","9","2","56","212","2017/5/30 5:00:00"
"1992","XHPROPM25IN1479A","1.1","86","10","11","52","144","2017/5/30"
"1993","XHPROPM25IN1479A","1","73","8","52","48","130","2017/6/1 10:00:00"
"1994","XHPROPM25IN1479A","1.2","70","9","14","59","154","2017/6/1 9:00:00"
"1995","XHPROPM25IN1479A","1","57","14","4","32","145","2017/5/27 7:00:00"
"1996","XHPROPM25IN1479A","0.4","27","3","95","38","65","2017/6/1 4:00:00"
"1997","XHPROPM25IN1479A","0.5","66","7","144","31","55","2017/5/28 13:00:00"
"1998","XHPROPM25IN1479A","0.7","59","7","176","52","110","2017/6/1 12:00:00"
"1999","XHPROPM25IN1479A","1.4","73","12","6","79","205","2017/5/31 8:00:00"
"2000","XHPROPM25IN1479A","0.5","32","4","55","49","80","2017/6/1 6:00:00"
"2001","XHPROPM25IN1479A","0.7","40","5","30","50","90","2017/6/1 7:00:00"
"2002","XHPROPM25IN1479A","1.3","79","17","27","61","259","2017/5/31 10:00:00"
"2003","XHPROPM25IN1479A","0.3","74","2","130","22","40","2017/5/28 18:00:00"
"2004","XHPROPM25IN1479A","1.1","57","13","3","38","143","2017/5/27 6:00:00"
"2005","XHPROPM25IN1479A","1","70","19","82","35","97","2017/5/28 10:00:00"
"2006","XHPROPM25IN1479A","1.1","69","9","131","58","126","2017/6/1 11:00:00"
"2007","XHPROPM25IN1479A","0.6","63","4","124","50","97","2017/5/28 22:00:00"
"2008","XHPROPM25IN1479A","0.5","30","6","116","61","83","2017/5/29 4:00:00"
"2009","XHPROPM25IN1479A","1.1","96","22","135","69","211","2017/5/31 12:00:00"
"2010","XHPROPM25IN1479A","1","51","7","11","55","146","2017/6/1 8:00:00"
"2011","XHPROPM25IN1479A","0.7","52","6","95","60","120","2017/5/31 17:00:00"
"2012","XHPROPM25IN1479A","0.9","72","12","104","57","257","2017/5/30 11:00:00"
"2013","XHPROPM25IN1479A","0.2","75","12","148","71","278","2017/5/29 17:00:00"
"2014","XHPROPM25IN1479A","0.3","66","5","167","47","170","2017/5/30 15:00:00"
"2015","XHPROPM25IN1479A","0.7","45","4","96","61","63","2017/5/31 18:00:00"
"2016","XHPROPM25IN1479A","0.4","30","3","93","49","64","2017/6/1 2:00:00"
"2017","XHPROPM25IN1479A","0.4","29","3","86","39","59","2017/6/1 3:00:00"
"2018","XHPROPM25IN1479A","1.2","104","16","13","46","140","2017/5/29 23:00:00"
"2019","XHPROPM25IN1479A","0.7","77","7","190","44","83","2017/5/27 13:00:00"
"2020","XHPROPM25IN1479A","0.5","97","5","74","82","182","2017/5/30 22:00:00"
"2021","XHPROPM25IN1479A","0.6","59","6","13","58","134","2017/5/30 2:00:00"
"2022","XHPROPM25IN1479A","0.9","73","12","13","61","222","2017/5/31 2:00:00"
"2023","XHPROPM25IN1479A","0.8","52","5","79","52","83","2017/5/31 19:00:00"
"2024","XHPROPM25IN1479A","1","94","22","173","76","198","2017/5/31 13:00:00"
"2025","XHPROPM25IN1479A","0.3","23","6","77","32","42","2017/9/4 19:00:00"
"2026","XHPROPM25IN1479A","0.8","53","9","22","32","89","2017/5/28 9:00:00"
"2027","XHPROPM25IN1479A","0.2","26","4","190","25","49","2017/9/4 21:00:00"
"2028","XHPROPM25IN1479A","0.4","64","2","106","31","59","2017/5/26 21:00:00"
"2029","XHPROPM25IN1479A","0.6","51","5","129","49","80","2017/5/28 23:00:00"
"2030","XHPROPM25IN1479A","0.3","89","3","156","12","39","2017/5/27 17:00:00"
"2031","XHPROPM25IN1479A","0.6","41","4","139","53","88","2017/5/29"
"2032","XHPROPM25IN1479A","0.8","42","8","92","59","140","2017/5/29 11:00:00"
"2033","XHPROPM25IN1479A","0.3","23","4","87","33","46","2017/9/4 17:00:00"
"2034","XHPROPM25IN1479A","0.4","88","3","153","10","25","2017/5/27 18:00:00"
"2035","XHPROPM25IN1479A","0.8","44","9","47","53","110","2017/5/29 8:00:00"
"2036","XHPROPM25IN1479A","0.6","72","9","214","52","169","2017/5/29 14:00:00"
"2037","XHPROPM25IN1479A","0.8","60","10","7","44","134","2017/5/27 1:00:00"
"2038","XHPROPM25IN1479A","0.5","56","4","71","33","53","2017/5/28"
"2039","XHPROPM25IN1479A","0.2","22","3","100","30","37","2017/9/4 20:00:00"
"2040","XHPROPM25IN1479A","0.5","36","5","134","54","79","2017/5/29 1:00:00"
"2041","XHPROPM25IN1479A","0.6","48","5","15","30","67","2017/5/28 5:00:00"
"2042","XHPROPM25IN1479A","1.2","61","16","8","41","143","2017/5/27 8:00:00"
"2043","XHPROPM25IN1479A","0.2","23","4","88","28","47","2017/9/4 18:00:00"
"2044","XHPROPM25IN1479A","0.4","79","3","84","26","56","2017/5/27 21:00:00"
"2045","XHPROPM25IN1479A","0.4","43","5","61","28","55","2017/5/28 2:00:00"
"2046","XHPROPM25IN1479A","0.7","48","7","18","30","76","2017/5/28 7:00:00"
"2047","XHPROPM25IN1479A","0.3","79","3","142","14","39","2017/5/28 17:00:00"
"2048","XHPROPM25IN1479A","0.7","32","6","86","52","99","2017/5/29 7:00:00"
"2049","XHPROPM25IN1479A","0.8","48","10","47","61","114","2017/5/29 9:00:00"
"2050","XHPROPM25IN1479A","0.9","52","9","119","58","117","2017/5/29 12:00:00"
"2051","XHPROPM25IN1479A","1.4","99","25","76","68","242","2017/5/31 11:00:00"
"2052","XHPROPM25IN1479A","0.6","48","5","12","33","89","2017/5/28 6:00:00"
"2053","XHPROPM25IN1479A","0.4","77","8","134","55","205","2017/5/30 13:00:00"
"2054","XHPROPM25IN1479A","0.4","78","6","150","47","185","2017/5/30 14:00:00"
"2055","XHPROPM25IN1479A","0.4","97","11","108","43","149","2017/5/29 20:00:00"
"2056","XHPROPM25IN1479A","0.9","74","14","104","49","111","2017/5/27 11:00:00"
"2057","XHPROPM25IN1479A","0.9","49","11","52","60","121","2017/5/29 10:00:00"
"2058","XHPROPM25IN1479A","1.2","70","8","6","56","147","2017/5/30 1:00:00"
"2059","XHPROPM25IN1479A","0.7","61","11","4","87","244","2017/5/31 4:00:00"
"2060","XHPROPM25IN1479A","0.8","78","28","143","64","183","2017/5/31 14:00:00"
"2061","XHPROPM25IN1479A","0.6","56","3","66","40","81","2017/5/31 21:00:00"
"2062","XHPROPM25IN1479A","0.7","68","11","2","67","212","2017/5/31 3:00:00"
"2063","XHPROPM25IN1479A","0.7","64","20","100","86","141","2017/5/31 15:00:00"
"2064","XHPROPM25IN1479A","0.3","81","8","166","55","169","2017/5/29 15:00:00"
"2065","XHPROPM25IN1479A","0.5","49","3","100","40","66","2017/5/31 20:00:00"
"2066","XHPROPM25IN1479A","0.6","58","8","109","56","100","2017/5/31 16:00:00"
"2067","XHPROPM25IN1479A","1.2","82","18","44","48","124","2017/5/27 10:00:00"
"2068","XHPROPM25IN1479A","0.4","99","5","129","52","172","2017/5/30 20:00:00"
"2069","XHPROPM25IN1479A","0.9","75","11","15","71","200","2017/5/31 1:00:00"
"2070","XHPROPM25IN1479A","0.6","37","4","59","56","89","2017/6/1 1:00:00"
"2071","XHPROPM25IN1479A","1.2","118","30","17","45","143","2017/5/29 22:00:00"
"2072","XHPROPM25IN1479A","0.7","59","12","14","44","132","2017/5/27 2:00:00"
"2073","XHPROPM25IN1479A","1.2","60","12","2","45","143","2017/5/27 5:00:00"
"2074","XHPROPM25IN1479A","0.4","61","2","106","23","49","2017/5/26 20:00:00"
"2075","XHPROPM25IN1479A","0.2","20","3","0","38","42","2017/9/4 22:00:00"
"2076","XHPROPM25IN1479A","0.2","27","3","0","22","45","2017/9/4 23:00:00"
"2077","XHPROPM25IN1479A","0.6","73","6","214","41","63","2017/5/27 14:00:00"
"2078","XHPROPM25IN1479A","0.8","52","8","15","26","85","2017/5/28 8:00:00"
"2079","XHPROPM25IN1479A","0.7","58","7","6","54","143","2017/5/30 3:00:00"
"2080","XHPROPM25IN1479A","0.8","60","11","7","43","127","2017/5/27 3:00:00"
"2081","XHPROPM25IN1479A","0.1","30","3","124","14","35","2017/9/5"
"2082","XHPROPM25IN1479A","0.3","91","3","139","22","36","2017/5/28 16:00:00"
"2083","XHPROPM25IN1479A","0.3","97","3","160","21","48","2017/5/27 16:00:00"
"2084","XHPROPM25IN1479A","0.5","79","3","130","8","29","2017/5/27 19:00:00"
"2085","XHPROPM25IN1479A","0.5","34","5","127","56","84","2017/5/29 2:00:00"
"2086","XHPROPM25IN1479A","0.9","62","12","2","46","167","2017/5/27 4:00:00"
"2087","XHPROPM25IN1479A","0.4","74","5","153","25","58","2017/5/28 14:00:00"
"2088","XHPROPM25IN1479A","0.4","105","18","70","49","105","2017/5/29 21:00:00"
"2089","XHPROPM25IN1479A","0.4","51","2","133","23","40","2017/5/26 19:00:00"
"2090","XHPROPM25IN1479A","0.7","58","6","5","56","164","2017/5/30 4:00:00"
"2091","XHPROPM25IN1479A","0.4","57","3","99","32","56","2017/5/26 22:00:00"
"2092","XHPROPM25IN1479A","0.5","70","8","115","62","216","2017/5/30 12:00:00"
"2093","XHPROPM25IN1479A","0.2","86","11","147","63","187","2017/5/29 18:00:00"
"2094","XHPROPM25IN1479A","0.5","33","5","114","59","85","2017/5/29 3:00:00"
"2095","XHPROPM25IN1479A","0.3","59","5","177","45","179","2017/5/30 16:00:00"
"2096","XHPROPM25IN1479A","0.5","42","5","51","31","54","2017/5/28 3:00:00"
"2097","XHPROPM25IN1479A","0.7","60","11","3","64","199","2017/5/31 5:00:00"
"2098","XHPROPM25IN1479A","0.8","75","12","132","37","81","2017/5/28 12:00:00"
"2099","XHPROPM25IN1479A","0.4","68","6","173","40","128","2017/5/30 18:00:00"
"2100","XHPROPM25IN1479A","0.5","60","4","87","34","80","2017/5/27 23:00:00"
"2101","XHPROPM25IN1479A","0.3","67","4","154","29","63","2017/5/27 15:00:00"
"2102","XHPROPM25IN1479A","0.7","57","10","13","59","165","2017/5/31 6:00:00"
"2103","XHPROPM25IN1479A","0.5","79","4","114","40","83","2017/5/28 21:00:00"
"2104","XHPROPM25IN1479A","2.4","80","44","10","62","137","2016/12/5 22:00:00"
"2105","XHPROPM25IN1479A","3.4","80","83","13","32","124","2016/12/5 18:00:00"
"2106","XHPROPM25IN1479A","2.4","81","45","9","61","136","2016/12/5 23:00:00"
"2107","XHPROPM25IN1479A","1.6","59","39","9","43","105","2016/12/6 3:00:00"
"2108","XHPROPM25IN1479A","0.3","44","9","81","23","69","2016/12/5 15:00:00"
"2109","XHPROPM25IN1479A","0.3","45","10","81","20","84","2016/12/5 16:00:00"
"2110","XHPROPM25IN1479A","2.2","83","54","11","77","153","2016/12/5 20:00:00"
"2111","XHPROPM25IN1479A","2.1","79","32","9","49","116","2016/12/6"
"2112","XHPROPM25IN1479A","1.5","56","38","9","47","139","2016/12/6 4:00:00"
"2113","XHPROPM25IN1479A","0.5","53","15","58","20","80","2016/12/5 17:00:00"
"2114","XHPROPM25IN1479A","1.8","76","34","9","60","151","2016/12/5 21:00:00"
"2115","XHPROPM25IN1479A","1.6","75","29","9","45","107","2016/12/6 1:00:00"
"2116","XHPROPM25IN1479A","1.7","62","28","9","46","117","2016/12/6 2:00:00"
"2117","XHPROPM25IN1479A","3.1","66","58","11","58","171","2016/12/6 10:00:00"
"2118","XHPROPM25IN1479A","1.6","53","32","9","45","106","2016/12/6 5:00:00"
"2119","XHPROPM25IN1479A","2.3","56","40","9","55","148","2016/12/6 8:00:00"
"2120","XHPROPM25IN1479A","3.4","91","65","15","88","199","2016/12/6 12:00:00"
"2121","XHPROPM25IN1479A","3.1","80","66","12","80","192","2016/12/6 11:00:00"
"2122","XHPROPM25IN1479A","1.9","52","38","9","54","117","2016/12/6 6:00:00"
"2123","XHPROPM25IN1479A","3.1","61","54","10","54","169","2016/12/6 9:00:00"
"2124","XHPROPM25IN1479A","2.1","52","37","9","50","125","2016/12/6 7:00:00"
"2125","XHPROPM25IN1479A","2.9","119","68","14","85","186","2016/12/6 18:00:00"
"2126","XHPROPM25IN1479A","0.4","46","10","78","30","67","2016/12/5 13:00:00"
"2127","XHPROPM25IN1479A","2.8","100","79","20","80","181","2016/12/6 13:00:00"
"2128","XHPROPM25IN1479A","1.9","90","33","11","39","116","2016/12/5 19:00:00"
"2129","XHPROPM25IN1479A","2.1","110","65","30","89","190","2016/12/6 14:00:00"
"2130","XHPROPM25IN1479A","0.5","63","13","56","35","110","2016/12/5 10:00:00"
"2131","XHPROPM25IN1479A","0.4","59","11","71","29","93","2016/12/5 11:00:00"
"2132","XHPROPM25IN1479A","0.3","44","9","81","24","62","2016/12/5 14:00:00"
"2133","XHPROPM25IN1479A","3.7","115","68","24","78","168","2016/12/6 17:00:00"
"2134","XHPROPM25IN1479A","0.3","49","11","77","29","72","2016/12/5 12:00:00"
"2135","XHPROPM25IN1479A","2.3","110","53","44","71","162","2016/12/6 15:00:00"
"2136","XHPROPM25IN1479A","9.6","117","102","24","84","190","2016/12/6 16:00:00"
"2137","XHPROPM25IN1479A","1","55","7","15","41","46","2017/3/22 2:00:00"
"2138","XHPROPM25IN1479A","0.4","46","18","73","33","87","2017/3/24 21:00:00"
"2139","XHPROPM25IN1479A","0.5","67","6","9","43","174","2017/3/26 4:00:00"
"2140","XHPROPM25IN1479A","0.5","52","14","52","41","145","2017/3/26"
"2141","XHPROPM25IN1479A","0.7","36","7","64","22","87","2017/3/25 6:00:00"
"2142","XHPROPM25IN1479A","0.5","66","6","14","41","134","2017/3/26 3:00:00"
"2143","XHPROPM25IN1479A","0.4","42","12","79","34","102","2017/3/24 22:00:00"
"2144","XHPROPM25IN1479A","0.7","62","7","30","49","143","2017/3/23 23:00:00"
"2145","XHPROPM25IN1479A","0.4","34","3","109","27","78","2017/3/25 15:00:00"
"2146","XHPROPM25IN1479A","1.6","76","22","24","53","195","2017/3/26 11:00:00"
"2147","XHPROPM25IN1479A","1.4","60","9","43","51","83","2017/3/21 20:00:00"
"2148","XHPROPM25IN1479A","1.1","81","14","79","56","179","2017/3/26 14:00:00"
"2149","XHPROPM25IN1479A","0.4","34","4","73","29","102","2017/3/25 3:00:00"
"2150","XHPROPM25IN1479A","0.6","59","6","27","40","151","2017/3/26 2:00:00"
"2151","XHPROPM25IN1479A","0.7","50","6","30","56","133","2017/3/24 3:00:00"
"2152","XHPROPM25IN1479A","1.9","65","19","11","55","109","2017/3/22 10:00:00"
"2153","XHPROPM25IN1479A","1.3","81","19","53","58","195","2017/3/26 13:00:00"
"2154","XHPROPM25IN1479A","1.7","83","26","28","52","205","2017/3/26 12:00:00"
"2155","XHPROPM25IN1479A","0.5","41","11","77","52","181","2017/3/25 22:00:00"
"2156","XHPROPM25IN1479A","0.8","53","7","77","47","70","2017/3/21 18:00:00"
"2157","XHPROPM25IN1479A","0.7","46","8","30","63","136","2017/3/24 5:00:00"
"2158","XHPROPM25IN1479A","0.7","51","5","113","41","72","2017/3/21 16:00:00"
"2159","XHPROPM25IN1479A","0.6","57","8","94","43","94","2017/3/22 17:00:00"
"2160","XHPROPM25IN1479A","0.9","56","8","28","33","71","2017/3/21 5:00:00"
"2161","XHPROPM25IN1479A","1.4","78","18","36","47","92","2017/3/21 10:00:00"
"2162","XHPROPM25IN1479A","0.7","50","9","104","46","89","2017/3/21 14:00:00"
"2163","XHPROPM25IN1479A","0.7","49","6","109","46","84","2017/3/21 15:00:00"
"2164","XHPROPM25IN1479A","0.5","44","7","74","32","77","2017/3/25 10:00:00"
"2165","XHPROPM25IN1479A","1.3","47","9","7","41","57","2017/3/22 6:00:00"
"2166","XHPROPM25IN1479A","0.5","40","7","81","31","82","2017/3/25 11:00:00"
"2167","XHPROPM25IN1479A","0.6","63","9","112","40","93","2017/3/26 16:00:00"
"2168","XHPROPM25IN1479A","1.7","55","15","2","44","60","2017/3/22 8:00:00"
"2169","XHPROPM25IN1479A","1.1","70","13","14","51","92","2017/3/22 22:00:00"
"2170","XHPROPM25IN1479A","0.2","36","4","87","31","59","2017/3/23 11:00:00"
"2171","XHPROPM25IN1479A","0.6","87","11","121","48","114","2017/3/27 17:00:00"
"2172","XHPROPM25IN1479A","0.8","44","8","32","67","140","2017/3/24 6:00:00"
"2173","XHPROPM25IN1479A","0.9","72","10","12","46","120","2017/3/27 1:00:00"
"2174","XHPROPM25IN1479A","1","79","22","81","49","90","2017/3/21 11:00:00"
"2175","XHPROPM25IN1479A","0.6","58","8","117","32","80","2017/3/26 18:00:00"
"2176","XHPROPM25IN1479A","2.3","84","43","9","62","217","2017/3/27 10:00:00"
"2177","XHPROPM25IN1479A","0.3","44","3","89","27","47","2017/3/23 12:00:00"
"2178","XHPROPM25IN1479A","0.5","41","5","98","26","71","2017/3/25 13:00:00"
"2179","XHPROPM25IN1479A","0.6","42","22","71","57","183","2017/3/24 12:00:00"
"2180","XHPROPM25IN1479A","0.6","61","8","113","36","73","2017/3/26 17:00:00"
"2181","XHPROPM25IN1479A","0.7","55","8","125","39","102","2017/3/26 19:00:00"
"2182","XHPROPM25IN1479A","1.6","101","31","30","61","172","2017/3/27 12:00:00"
"2183","XHPROPM25IN1479A","0.8","83","12","109","53","100","2017/3/27 15:00:00"
"2184","XHPROPM25IN1479A","0.6","62","7","40","53","116","2017/3/23 20:00:00"
"2185","XHPROPM25IN1479A","3","76","9","64","43","84","2017/3/26 20:00:00"
"2186","XHPROPM25IN1479A","1","69","13","1","37","98","2017/3/27 5:00:00"
"2187","XHPROPM25IN1479A","1","60","7","19","49","108","2017/3/24 1:00:00"
"2188","XHPROPM25IN1479A","1.3","105","25","50","58","135","2017/3/27 13:00:00"
"2189","XHPROPM25IN1479A","1.1","84","15","12","57","133","2017/3/26 23:00:00"
"2190","XHPROPM25IN1479A","0.9","57","6","21","55","146","2017/3/24 2:00:00"
"2191","XHPROPM25IN1479A","0.9","76","12","104","55","152","2017/3/26 15:00:00"
"2192","XHPROPM25IN1479A","2.5","77","25","2","53","184","2017/3/27 8:00:00"
"2193","XHPROPM25IN1479A","0.9","49","10","29","53","62","2017/3/23"
"2194","XHPROPM25IN1479A","0.4","34","4","76","30","81","2017/3/25 2:00:00"
"2195","XHPROPM25IN1479A","2","71","18","2","45","135","2017/3/27 7:00:00"
"2196","XHPROPM25IN1479A","1.5","77","13","18","53","81","2017/3/21 9:00:00"
"2197","XHPROPM25IN1479A","1","63","10","14","32","85","2017/3/21 4:00:00"
"2198","XHPROPM25IN1479A","0.4","43","12","69","48","170","2017/3/25 23:00:00"
"2199","XHPROPM25IN1479A","0.9","48","6","36","38","49","2017/3/22 1:00:00"
"2200","XHPROPM25IN1479A","0.7","63","7","33","49","111","2017/3/23 22:00:00"
"2201","XHPROPM25IN1479A","0.5","46","10","69","47","61","2017/3/23 9:00:00"
"2202","XHPROPM25IN1479A","0.6","67","8","5","37","145","2017/3/26 5:00:00"
"2203","XHPROPM25IN1479A","0.4","40","4","78","33","59","2017/3/23 10:00:00"
"2204","XHPROPM25IN1479A","0.7","55","9","37","44","134","2017/3/26 1:00:00"
"2205","XHPROPM25IN1479A","1.3","40","7","1","33","185","2017/9/1 22:00:00"
"2206","XHPROPM25IN1479A","1.3","58","11","1","40","68","2017/3/22 4:00:00"
"2207","XHPROPM25IN1479A","1.6","66","25","8","48","170","2017/3/26 9:00:00"
"2208","XHPROPM25IN1479A","0.4","42","3","86","32","53","2017/3/23 13:00:00"
"2209","XHPROPM25IN1479A","1.4","41","7","1","36","138","2017/9/1 23:00:00"
"2210","XHPROPM25IN1479A","0.6","55","23","63","52","184","2017/3/24 11:00:00"
"2211","XHPROPM25IN1479A","1.4","70","14","8","68","156","2017/3/24 9:00:00"
"2212","XHPROPM25IN1479A","0.2","43","6","88","44","89","2017/3/23 16:00:00"
"2213","XHPROPM25IN1479A","1","67","9","2","43","159","2017/3/26 6:00:00"
"2214","XHPROPM25IN1479A","1.7","68","24","14","45","195","2017/3/26 10:00:00"
"2215","XHPROPM25IN1479A","0.3","32","15","106","36","122","2017/3/24 15:00:00"
"2216","XHPROPM25IN1479A","0.3","35","5","100","35","63","2017/3/24 18:00:00"
"2217","XHPROPM25IN1479A","0.3","39","4","84","27","105","2017/3/24 23:00:00"
"2218","XHPROPM25IN1479A","0.7","54","8","94","45","91","2017/3/22 16:00:00"
"2219","XHPROPM25IN1479A","0.7","71","8","69","53","90","2017/3/22 18:00:00"
"2220","XHPROPM25IN1479A","1.2","66","11","20","55","62","2017/3/21 21:00:00"
"2221","XHPROPM25IN1479A","1.8","80","17","27","86","108","2017/3/22 12:00:00"
"2222","XHPROPM25IN1479A","0.7","57","12","37","38","79","2017/3/21 2:00:00"
"2223","XHPROPM25IN1479A","0.9","76","15","77","50","80","2017/3/21 13:00:00"
"2224","XHPROPM25IN1479A","1.9","75","17","19","59","103","2017/3/22 11:00:00"
"2225","XHPROPM25IN1479A","0.5","48","7","62","25","90","2017/3/25 9:00:00"
"2226","XHPROPM25IN1479A","1.5","72","13","9","57","84","2017/3/21 8:00:00"
"2227","XHPROPM25IN1479A","1","73","14","69","56","105","2017/3/22 14:00:00"
"2228","XHPROPM25IN1479A","1.6","64","12","8","50","85","2017/3/21 7:00:00"
"2229","XHPROPM25IN1479A","1.1","53","9","67","45","66","2017/3/21 19:00:00"
"2230","XHPROPM25IN1479A","0.8","46","6","34","61","129","2017/3/24 4:00:00"
"2231","XHPROPM25IN1479A","0.2","41","7","87","38","93","2017/3/23 15:00:00"
"2232","XHPROPM25IN1479A","0.2","43","8","88","35","63","2017/3/23 14:00:00"
"2233","XHPROPM25IN1479A","0.4","37","3","108","32","111","2017/3/25 17:00:00"
"2234","XHPROPM25IN1479A","1.2","41","6","2","38","120","2017/9/2"
"2235","XHPROPM25IN1479A","1.9","55","15","7","49","80","2017/3/22 9:00:00"
"2236","XHPROPM25IN1479A","0.3","55","6","76","42","96","2017/3/23 18:00:00"
"2237","XHPROPM25IN1479A","0.5","52","6","82","42","217","2017/3/25 19:00:00"
"2238","XHPROPM25IN1479A","0.5","50","7","54","23","75","2017/3/25 8:00:00"
"2239","XHPROPM25IN1479A","0.8","38","8","1","38","120","2017/9/2 1:00:00"
"2240","XHPROPM25IN1479A","0.4","37","4","102","31","94","2017/3/25 14:00:00"
"2241","XHPROPM25IN1479A","0.9","49","8","30","66","131","2017/3/24 7:00:00"
"2242","XHPROPM25IN1479A","1","94","19","79","55","123","2017/3/27 14:00:00"
"2243","XHPROPM25IN1479A","0.3","29","6","87","28","95","2017/3/25 4:00:00"
"2244","XHPROPM25IN1479A","0.3","33","7","74","33","89","2017/3/25 5:00:00"
"2245","XHPROPM25IN1479A","0.5","44","15","76","54","236","2017/3/25 21:00:00"
"2246","XHPROPM25IN1479A","1.4","83","18","7","52","104","2017/3/27"
"2247","XHPROPM25IN1479A","0.4","39","5","96","24","80","2017/3/25 12:00:00"
"2248","XHPROPM25IN1479A","1.1","53","7","36","42","47","2017/3/22"
"2249","XHPROPM25IN1479A","0.8","59","10","90","50","75","2017/3/22 15:00:00"
"2250","XHPROPM25IN1479A","0.3","35","5","85","24","94","2017/3/25"
"2251","XHPROPM25IN1479A","0.6","78","11","116","50","105","2017/3/27 18:00:00"
"2252","XHPROPM25IN1479A","1.1","58","10","2","41","81","2017/3/22 3:00:00"
"2253","XHPROPM25IN1479A","0.8","66","10","2","39","130","2017/3/26 7:00:00"
"2254","XHPROPM25IN1479A","0.2","50","7","76","45","112","2017/3/23 17:00:00"
"2255","XHPROPM25IN1479A","0.8","41","6","53","16","80","2017/3/25 7:00:00"
"2256","XHPROPM25IN1479A","0.4","39","3","109","29","115","2017/3/25 16:00:00"
"2257","XHPROPM25IN1479A","0.4","40","22","87","52","168","2017/3/24 13:00:00"
"2258","XHPROPM25IN1479A","1.4","72","10","18","48","61","2017/3/21 22:00:00"
"2259","XHPROPM25IN1479A","0.3","36","4","77","27","86","2017/3/25 1:00:00"
"2260","XHPROPM25IN1479A","0.6","42","7","69","46","55","2017/3/23 8:00:00"
"2261","XHPROPM25IN1479A","0.7","65","7","31","51","121","2017/3/23 21:00:00"
"2262","XHPROPM25IN1479A","0.9","47","8","26","48","60","2017/3/23 2:00:00"
"2263","XHPROPM25IN1479A","1.3","68","18","3","41","162","2017/3/26 8:00:00"
"2264","XHPROPM25IN1479A","0.2","28","6","108","31","82","2017/3/24 16:00:00"
"2265","XHPROPM25IN1479A","0.4","38","6","102","41","143","2017/3/25 18:00:00"
"2266","XHPROPM25IN1479A","0.3","52","5","70","47","99","2017/3/23 19:00:00"
"2267","XHPROPM25IN1479A","0.5","44","10","76","46","262","2017/3/25 20:00:00"
"2268","XHPROPM25IN1479A","0.6","70","25","79","57","119","2017/3/27 20:00:00"
"2269","XHPROPM25IN1479A","0.6","34","17","3","35","96","2017/9/2 2:00:00"
"2270","XHPROPM25IN1479A","0.8","44","10","30","41","65","2017/3/23 4:00:00"
"2271","XHPROPM25IN1479A","0.6","61","9","72","61","179","2017/3/27 21:00:00"
"2272","XHPROPM25IN1479A","0.6","38","10","53","52","93","2017/3/23 6:00:00"
"2273","XHPROPM25IN1479A","0.8","75","17","95","62","155","2017/3/27 19:00:00"
"2274","XHPROPM25IN1479A","1.2","75","14","13","51","102","2017/3/22 21:00:00"
"2275","XHPROPM25IN1479A","0.8","45","9","32","49","51","2017/3/23 1:00:00"
"2276","XHPROPM25IN1479A","0.5","41","19","80","30","78","2017/3/24 20:00:00"
"2277","XHPROPM25IN1479A","1.6","85","19","36","69","108","2017/3/22 13:00:00"
