"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","RECEIVETIME"
"2336","XHPRO1073A","0.376","11","11","104","20","29","2016/8/4 14:00:00"
"2337","XHPRO1073A","0.667","34","8","18","42","84","2016/8/5"
"2338","XHPRO1073A","0.971","43","8","9","105","130","2016/8/6 4:00:00"
"2339","XHPRO1073A","1.081","44","10","5","80","111","2016/8/6 6:00:00"
"2340","XHPRO1073A","0.887","13","11","101","49","60","2016/8/4 10:00:00"
"2341","XHPRO1073A","1.023","34","10","2","56","79","2016/8/5 5:00:00"
"2342","XHPRO1073A","0.929","27","22","162","71","","2016/8/5 18:00:00"
"2343","XHPRO1073A","0.969","36","19","84","98","118","2016/8/5 22:00:00"
"2344","XHPRO1073A","0.379","10","11","96","17","27","2016/8/4 17:00:00"
"2345","XHPRO1073A","0.843","23","17","140","65","96","2016/8/5 16:00:00"
"2346","XHPRO1073A","0.376","9","11","110","19","27","2016/8/4 15:00:00"
"2347","XHPRO1073A","0.565","16","11","73","30","53","2016/8/4 20:00:00"
"2348","XHPRO1073A","0.798","35","9","17","54","67","2016/8/5 1:00:00"
"2349","XHPRO1073A","1.014","31","10","2","56","73","2016/8/5 6:00:00"
"2350","XHPRO1073A","0.908","22","21","157","","","2016/8/5 19:00:00"
"2351","XHPRO1073A","1.009","46","8","2","99","121","2016/8/6 5:00:00"
"2352","XHPRO1073A","0.768","13","10","107","45","55","2016/8/4 11:00:00"
"2353","XHPRO1073A","0.396","11","11","90","16","28","2016/8/4 18:00:00"
"2354","XHPRO1073A","1.007","59","9","20","92","143","2016/8/6 1:00:00"
"2355","XHPRO1073A","0.948","25","18","108","90","103","2016/8/5 23:00:00"
"2356","XHPRO1073A","1.008","28","9","19","45","69","2016/8/5 2:00:00"
"2357","XHPRO1073A","0.686","","","101","52","72","2016/8/5 11:00:00"
"2358","XHPRO1073A","0.562","12","11","116","36","46","2016/8/4 12:00:00"
"2359","XHPRO1073A","0.65","16","11","77","43","59","2016/8/4 21:00:00"
"2360","XHPRO1073A","0.905","32","10","7","55","68","2016/8/5 7:00:00"
"2361","XHPRO1073A","0.725","25","12","48","56","67","2016/8/5 9:00:00"
"2362","XHPRO1073A","1.012","28","16","123","","","2016/8/5 20:00:00"
"2363","XHPRO1073A","0.981","48","8","23","105","136","2016/8/6 2:00:00"
"2364","XHPRO1073A","0.541","13","11","93","27","42","2016/8/4 19:00:00"
"2365","XHPRO1073A","1.043","57","18","26","113","143","2016/8/6"
"2366","XHPRO1073A","0.867","19","","129","51","79","2016/8/5 12:00:00"
"2367","XHPRO1073A","0.73","15","24","176","65","96","2016/8/5 14:00:00"
"2368","XHPRO1073A","0.63","17","10","63","41","77","2016/8/4 22:00:00"
"2369","XHPRO1073A","0.877","26","9","17","44","67","2016/8/5 3:00:00"
"2370","XHPRO1073A","0.81","29","11","27","48","65","2016/8/5 8:00:00"
"2371","XHPRO1073A","0.764","20","14","77","53","69","2016/8/5 10:00:00"
"2372","XHPRO1073A","1.22","43","8","8","93","100","2016/8/6 7:00:00"
"2373","XHPRO1073A","0.44","11","11","109","28","39","2016/8/4 13:00:00"
"2374","XHPRO1073A","0.961","27","19","100","71","77","2016/8/5 21:00:00"
"2375","XHPRO1073A","0.944","48","8","13","103","135","2016/8/6 3:00:00"
"2376","XHPRO1073A","0.614","27","10","37","44","65","2016/8/4 23:00:00"
"2377","XHPRO1073A","0.847","20","18","169","77","96","2016/8/5 17:00:00"
"2378","XHPRO1073A","0.372","11","11","103","11","25","2016/8/4 16:00:00"
"2379","XHPRO1073A","0.986","32","9","6","48","70","2016/8/5 4:00:00"
"2380","XHPRO1073A","","","27","155","62","78","2016/8/5 13:00:00"
"2381","XHPRO1073A","1.058","40","27","37","33","36","2016/10/22 15:00:00"
"2382","XHPRO1073A","0.876","45","38","51","26","50","2016/10/23 18:00:00"
"2383","XHPRO1073A","1.664","72","73","8","60","114","2016/10/24 1:00:00"
"2384","XHPRO1073A","2.027","64","41","9","36","55","2016/10/23 5:00:00"
"2385","XHPRO1073A","1.254","66","57","7","57","86","2016/10/24 6:00:00"
"2386","XHPRO1073A","0.957","74","48","10","62","105","2016/10/24 4:00:00"
"2387","XHPRO1073A","2.309","56","58","28","49","61","2016/10/23 12:00:00"
"2388","XHPRO1073A","1.47","75","34","8","49","67","2016/10/22 22:00:00"
"2389","XHPRO1073A","1.283","69","33","8","40","60","2016/10/23"
"2390","XHPRO1073A","0.815","35","18","22","28","29","2016/10/22 11:00:00"
"2391","XHPRO1073A","0.669","35","19","24","30","31","2016/10/22 12:00:00"
"2392","XHPRO1073A","3.657","73","30","7","83","103","2016/10/22 7:00:00"
"2393","XHPRO1073A","0.794","40","24","34","27","38","2016/10/22 14:00:00"
"2394","XHPRO1073A","1.665","66","45","9","39","51","2016/10/23 2:00:00"
"2395","XHPRO1073A","2.173","58","59","19","50","75","2016/10/23 11:00:00"
"2396","XHPRO1073A","1.739","46","59","41","44","59","2016/10/23 13:00:00"
"2397","XHPRO1073A","2.132","67","41","8","39","60","2016/10/23 3:00:00"
"2398","XHPRO1073A","1.096","72","38","8","40","59","2016/10/27 19:00:00"
"2399","XHPRO1073A","0.977","29","39","64","25","36","2016/10/23 15:00:00"
"2400","XHPRO1073A","0.975","38","40","60","25","48","2016/10/23 17:00:00"
"2401","XHPRO1073A","1.533","84","92","8","57","114","2016/10/24"
"2402","XHPRO1073A","2.155","65","41","9","33","60","2016/10/23 4:00:00"
"2403","XHPRO1073A","1.207","34","51","57","32","42","2016/10/23 14:00:00"
"2404","XHPRO1073A","3.657","73","30","7","83","103","2016/10/22 6:00:00"
"2405","XHPRO1073A","0.66","38","22","32","27","31","2016/10/22 13:00:00"
"2406","XHPRO1073A","1.618","93","51","9","55","134","2016/10/23 21:00:00"
"2407","XHPRO1073A","1.565","89","66","8","56","119","2016/10/23 22:00:00"
"2408","XHPRO1073A","1.037","31","40","65","25","43","2016/10/23 16:00:00"
"2409","XHPRO1073A","0","0","0","0","0","0","2016/10/22 9:00:00"
"2410","XHPRO1073A","1.508","92","49","11","52","124","2016/10/23 20:00:00"
"2411","XHPRO1073A","1.108","37","18","20","35","28","2016/10/22 10:00:00"
"2412","XHPRO1073A","0","0","0","0","0","0","2016/10/24 5:00:00"
"2413","XHPRO1073A","1.138","77","51","22","36","86","2016/10/23 19:00:00"
"2414","XHPRO1073A","1.618","76","36","11","47","66","2016/10/22 20:00:00"
"2415","XHPRO1073A","1.663","72","34","13","37","63","2016/10/22 19:00:00"
"2416","XHPRO1073A","1.169","47","34","22","32","43","2016/10/23 8:00:00"
"2417","XHPRO1073A","2.376","64","49","14","41","60","2016/10/23 10:00:00"
"2418","XHPRO1073A","1.433","88","107","8","55","106","2016/10/23 23:00:00"
"2419","XHPRO1073A","1.742","57","38","16","39","50","2016/10/23 7:00:00"
"2420","XHPRO1073A","1.482","60","34","25","38","52","2016/10/22 18:00:00"
"2421","XHPRO1073A","4.149","71","75","10","158","192","2016/10/24 9:00:00"
"2422","XHPRO1073A","1.289","76","54","9","59","82","2016/10/24 2:00:00"
"2423","XHPRO1073A","0.922","69","49","7","52","84","2016/10/24 7:00:00"
"2424","XHPRO1073A","1.065","74","54","10","59","70","2016/10/24 3:00:00"
"2425","XHPRO1073A","1.858","66","51","10","81","108","2016/10/24 8:00:00"
"2426","XHPRO1073A","3.657","73","30","7","83","103","2016/10/22 8:00:00"
"2427","XHPRO1073A","1.666","59","35","13","34","47","2016/10/23 9:00:00"
"2428","XHPRO1073A","1.335","50","33","35","32","45","2016/10/22 17:00:00"
"2429","XHPRO1073A","1.541","78","41","10","53","67","2016/10/22 21:00:00"
"2430","XHPRO1073A","1.279","43","29","38","32","39","2016/10/22 16:00:00"
"2431","XHPRO1073A","1.537","65","45","13","40","55","2016/10/23 1:00:00"
"2432","XHPRO1073A","2.072","64","36","8","36","54","2016/10/23 6:00:00"
"2433","XHPRO1073A","1.204","65","30","7","46","64","2016/10/22 23:00:00"
"2434","XHPRO1073A","0.745","6","12","59","36","38","2016/7/26 7:00:00"
"2435","XHPRO1073A","1.435","10","14","56","86","86","2016/7/26 3:00:00"
"2436","XHPRO1073A","0.567","6","11","72","38","37","2016/7/26 8:00:00"
"2437","XHPRO1073A","0.604","5","10","115","11","33","2016/7/26 13:00:00"
"2438","XHPRO1073A","0.815","8","11","71","37","39","2016/7/26 9:00:00"
"2439","XHPRO1073A","1.154","12","17","43","53","77","2016/7/26 4:00:00"
"2440","XHPRO1073A","0.921","10","14","49","57","73","2016/7/27 5:00:00"
"2441","XHPRO1073A","0.65","7","12","80","31","41","2016/7/26 10:00:00"
"2442","XHPRO1073A","1.498","9","16","37","60","85","2016/7/26 5:00:00"
"2443","XHPRO1073A","0.957","11","15","41","55","70","2016/7/27 6:00:00"
"2444","XHPRO1073A","0.676","7","11","90","26","38","2016/7/26 11:00:00"
"2445","XHPRO1073A","1.664","7","14","40","55","86","2016/7/26 6:00:00"
"2446","XHPRO1073A","0.659","5","11","107","13","35","2016/7/26 12:00:00"
"2447","XHPRO1073A","0.777","10","14","114","38","63","2016/7/27 11:00:00"
"2448","XHPRO1073A","0.793","9","9","149","30","58","2016/7/27 15:00:00"
"2449","XHPRO1073A","1.049","12","14","38","48","70","2016/7/27 7:00:00"
"2450","XHPRO1073A","0.805","10","11","120","34","59","2016/7/27 12:00:00"
"2451","XHPRO1073A","0.832","10","15","85","43","65","2016/7/27 10:00:00"
"2452","XHPRO1073A","0.738","8","10","139","33","60","2016/7/27 13:00:00"
"2453","XHPRO1073A","1.016","14","16","52","48","64","2016/7/27 8:00:00"
"2454","XHPRO1073A","0.888","8","10","167","37","58","2016/7/27 16:00:00"
"2455","XHPRO1073A","0.963","13","15","67","43","68","2016/7/27 9:00:00"
"2456","XHPRO1073A","0.731","9","9","138","31","56","2016/7/27 14:00:00"
"2457","XHPRO1073A","0.571","5","7","126","14","27","2016/7/26 14:00:00"
"2458","XHPRO1073A","0.755","14","6","120","21","49","2016/7/26 19:00:00"
"2459","XHPRO1073A","0.734","14","25","70","49","77","2016/7/26 22:00:00"
"2460","XHPRO1073A","0.682","8","5","142","10","38","2016/7/26 17:00:00"
"2461","XHPRO1073A","0.702","13","7","114","26","53","2016/7/26 20:00:00"
"2462","XHPRO1073A","0.918","11","10","72","53","64","2016/7/26 23:00:00"
"2463","XHPRO1073A","0.724","11","6","136","11","42","2016/7/26 18:00:00"
"2464","XHPRO1073A","0.904","12","15","51","48","63","2016/7/27 2:00:00"
"2465","XHPRO1073A","0.714","18","7","83","31","49","2016/7/26 21:00:00"
"2466","XHPRO1073A","0.959","9","11","71","46","57","2016/7/27"
"2467","XHPRO1073A","0.918","9","12","51","48","67","2016/7/27 3:00:00"
"2468","XHPRO1073A","0.582","5","6","131","17","26","2016/7/26 15:00:00"
"2469","XHPRO1073A","0.879","12","14","50","42","58","2016/7/27 1:00:00"
"2470","XHPRO1073A","0.948","9","13","47","49","84","2016/7/27 4:00:00"
"2471","XHPRO1073A","0.623","8","6","130","20","27","2016/7/26 16:00:00"
"2472","XHPRO1073A","1.418","9","13","56","61","91","2016/7/26 2:00:00"
"2473","XHPRO1073A","0.776","17","7","89","42","52","2016/7/23 19:00:00"
"2474","XHPRO1073A","1.026","16","10","56","36","45","2016/7/24"
"2475","XHPRO1073A","0.685","6","6","144","42","56","2016/7/24 14:00:00"
"2476","XHPRO1073A","1.008","14","13","40","59","77","2016/7/25 6:00:00"
"2477","XHPRO1073A","0.673","15","12","81","18","31","2016/7/24 19:00:00"
"2478","XHPRO1073A","0.855","22","12","45","43","55","2016/7/25 1:00:00"
"2479","XHPRO1073A","0.818","10","12","130","39","58","2016/7/25 12:00:00"
"2480","XHPRO1073A","1.558","8","8","105","91","96","2016/7/25 21:00:00"
"2481","XHPRO1073A","1.383","26","16","6","64","108","2016/7/24 6:00:00"
"2482","XHPRO1073A","0.871","10","13","117","63","74","2016/7/24 11:00:00"
"2483","XHPRO1073A","0.963","15","15","37","48","77","2016/7/25 4:00:00"
"2484","XHPRO1073A","0.939","13","13","46","79","77","2016/7/25 7:00:00"
"2485","XHPRO1073A","0.666","8","12","133","17","33","2016/7/23 15:00:00"
"2486","XHPRO1073A","1.135","17","14","53","33","57","2016/7/24 1:00:00"
"2487","XHPRO1073A","0.649","5","5","143","38","51","2016/7/24 15:00:00"
"2488","XHPRO1073A","0.655","26","18","162","35","65","2017/9/30 15:00:00"
"2489","XHPRO1073A","1.271","8","6","131","77","82","2016/7/25 19:00:00"
"2490","XHPRO1073A","1.128","9","9","84","67","68","2016/7/25 22:00:00"
"2491","XHPRO1073A","0.793","15","7","79","46","49","2016/7/23 20:00:00"
"2492","XHPRO1073A","0.589","15","13","81","19","32","2016/7/24 20:00:00"
"2493","XHPRO1073A","0.986","15","13","37","57","77","2016/7/25 5:00:00"
"2494","XHPRO1073A","0.75","8","9","132","48","60","2016/7/25 13:00:00"
"2495","XHPRO1073A","0.871","38","17","74","74","121","2017/9/29 23:00:00"
"2496","XHPRO1073A","1.496","26","20","9","91","99","2016/7/24 7:00:00"
"2497","XHPRO1073A","0.831","8","10","132","57","70","2016/7/24 12:00:00"
"2498","XHPRO1073A","0.956","15","14","56","63","84","2016/7/25 8:00:00"
"2499","XHPRO1073A","0.702","49","18","135","39","75","2017/9/30 17:00:00"
"2500","XHPRO1073A","0.658","10","16","129","23","40","2016/7/23 16:00:00"
"2501","XHPRO1073A","1.154","21","14","35","38","80","2016/7/24 2:00:00"
"2502","XHPRO1073A","0.656","14","19","71","20","32","2016/7/24 21:00:00"
"2503","XHPRO1073A","0.694","6","10","93","57","53","2016/7/25 23:00:00"
"2504","XHPRO1073A","0.767","14","7","68","45","52","2016/7/23 21:00:00"
"2505","XHPRO1073A","0.659","7","8","122","44","61","2016/7/24 16:00:00"
"2506","XHPRO1073A","0.979","13","14","73","66","76","2016/7/25 9:00:00"
"2507","XHPRO1073A","0.801","11","9","129","50","79","2016/7/25 14:00:00"
"2508","XHPRO1073A","1.437","24","18","24","69","87","2016/7/24 8:00:00"
"2509","XHPRO1073A","0.77","15","20","58","22","36","2016/7/24 22:00:00"
"2510","XHPRO1073A","0.623","10","11","127","35","40","2016/7/23 17:00:00"
"2511","XHPRO1073A","0.781","7","10","75","42","55","2016/7/26"
"2512","XHPRO1073A","0.765","15","8","64","39","53","2016/7/23 22:00:00"
"2513","XHPRO1073A","1.174","18","14","34","48","77","2016/7/24 3:00:00"
"2514","XHPRO1073A","0.565","6","10","114","27","54","2016/7/24 17:00:00"
"2515","XHPRO1073A","0.861","20","17","46","36","43","2016/7/24 23:00:00"
"2516","XHPRO1073A","0.828","20","12","43","48","62","2016/7/25 2:00:00"
"2517","XHPRO1073A","0.701","5","5","131","52","59","2016/7/25 17:00:00"
"2518","XHPRO1073A","0.894","10","16","101","53","69","2016/7/25 10:00:00"
"2519","XHPRO1073A","0.67","7","7","138","41","59","2016/7/25 15:00:00"
"2520","XHPRO1073A","1.296","20","15","49","71","87","2016/7/24 9:00:00"
"2521","XHPRO1073A","0.718","6","8","143","51","60","2016/7/24 13:00:00"
"2522","XHPRO1073A","1.136","7","12","76","54","80","2016/7/26 1:00:00"
"2523","XHPRO1073A","0.704","13","13","112","31","42","2016/7/23 18:00:00"
"2524","XHPRO1073A","0.785","13","9","70","38","46","2016/7/23 23:00:00"
"2525","XHPRO1073A","1.289","18","15","27","76","94","2016/7/24 4:00:00"
"2526","XHPRO1073A","0.732","10","11","100","20","38","2016/7/24 18:00:00"
"2527","XHPRO1073A","0.999","26","17","38","33","47","2016/7/25"
"2528","XHPRO1073A","0.879","18","18","39","48","66","2016/7/25 3:00:00"
"2529","XHPRO1073A","0.882","11","15","119","46","64","2016/7/25 11:00:00"
"2530","XHPRO1073A","0.669","6","6","138","40","76","2016/7/25 16:00:00"
"2531","XHPRO1073A","1.148","8","5","114","86","77","2016/7/25 18:00:00"
"2532","XHPRO1073A","1.488","9","6","124","96","112","2016/7/25 20:00:00"
"2533","XHPRO1073A","1.307","27","15","7","57","93","2016/7/24 5:00:00"
"2534","XHPRO1073A","0.987","14","14","87","66","75","2016/7/24 10:00:00"
"2535","XHPRO1073A","4.07","75","45","8","247","365","2016/12/4 9:00:00"
"2536","XHPRO1073A","5.296","99","36","9","262","383","2016/12/4 11:00:00"
"2537","XHPRO1073A","5.703","110","41","12","326","442","2016/12/4 16:00:00"
"2538","XHPRO1073A","5.33","110","41","8","319","466","2016/12/4 17:00:00"
"2539","XHPRO1073A","5.211","117","36","7","280","460","2016/12/4 18:00:00"
"2540","XHPRO1073A","1.936","75","53","8","133","199","2016/12/4 6:00:00"
"2541","XHPRO1073A","4.385","136","38","8","232","485","2016/12/4 20:00:00"
"2542","XHPRO1073A","5.447","135","41","7","189","416","2016/12/4 21:00:00"
"2543","XHPRO1073A","2.494","76","65","8","156","228","2016/12/4 7:00:00"
"2544","XHPRO1073A","6.37","135","48","7","172","454","2016/12/4 22:00:00"
"2545","XHPRO1073A","2.011","81","47","8","147","229","2016/12/4 2:00:00"
"2546","XHPRO1073A","1.768","80","52","7","134","207","2016/12/4 3:00:00"
"2547","XHPRO1073A","1.891","75","52","9","124","200","2016/12/4 5:00:00"
"2548","XHPRO1073A","5.426","98","34","10","278","389","2016/12/4 12:00:00"
"2549","XHPRO1073A","0.94","49","35","27","30","66","2016/12/5 10:00:00"
"2550","XHPRO1073A","0.954","42","34","34","35","62","2016/12/5 11:00:00"
"2551","XHPRO1073A","0.986","36","41","45","36","60","2016/12/5 12:00:00"
"2552","XHPRO1073A","0.62","25","20","71","30","61","2016/12/5 15:00:00"
"2553","XHPRO1073A","1.062","52","43","17","42","61","2016/12/5 7:00:00"
"2554","XHPRO1073A","1.769","49","28","15","50","92","2016/12/5 4:00:00"
"2555","XHPRO1073A","6.038","96","32","16","289","397","2016/12/4 14:00:00"
"2556","XHPRO1073A","6.957","121","55","7","204","495","2016/12/5"
"2557","XHPRO1073A","0.927","51","43","26","35","76","2016/12/5 9:00:00"
"2558","XHPRO1073A","1.863","79","52","8","150","208","2016/12/4 4:00:00"
"2559","XHPRO1073A","2.671","79","60","8","166","234","2016/12/4 8:00:00"
"2560","XHPRO1073A","6.538","128","56","7","189","523","2016/12/4 23:00:00"
"2561","XHPRO1073A","6.226","109","48","7","175","441","2016/12/5 1:00:00"
"2562","XHPRO1073A","4.819","86","39","8","269","398","2016/12/4 10:00:00"
"2563","XHPRO1073A","4.711","116","36","8","223","402","2016/12/4 19:00:00"
"2564","XHPRO1073A","1.64","72","42","21","139","196","2016/12/4"
"2565","XHPRO1073A","1.76","78","41","13","127","204","2016/12/4 1:00:00"
"2566","XHPRO1073A","5.713","94","33","12","262","371","2016/12/4 13:00:00"
"2567","XHPRO1073A","5.627","101","33","17","318","409","2016/12/4 15:00:00"
"2568","XHPRO1073A","1.078","38","28","24","43","77","2016/12/5 5:00:00"
"2569","XHPRO1073A","1.341","56","36","11","44","83","2016/12/5 6:00:00"
"2570","XHPRO1073A","0.927","48","41","23","43","63","2016/12/5 8:00:00"
"2571","XHPRO1073A","3.952","82","39","7","125","262","2016/12/5 2:00:00"
"2572","XHPRO1073A","2.84","69","32","7","81","162","2016/12/5 3:00:00"
"2573","XHPRO1073A","0.946","74","19","45","56","96","2017/6/26 5:00:00"
"2574","XHPRO1073A","1.115","78","27","56","48","94","2017/6/26 1:00:00"
"2575","XHPRO1073A","1.478","41","19","65","70","110","2017/6/30 7:00:00"
"2576","XHPRO1073A","0.905","44","27","123","57","99","2017/6/28 1:00:00"
"2577","XHPRO1073A","0.732","25","14","246","45","88","2017/6/27 13:00:00"
"2578","XHPRO1073A","0.845","21","14","200","52","69","2017/6/30 12:00:00"
"2579","XHPRO1073A","1.033","34","20","173","52","96","2017/6/30 11:00:00"
"2580","XHPRO1073A","1.067","33","22","144","53","97","2017/6/30 10:00:00"
"2581","XHPRO1073A","1.181","59","31","97","78","123","2017/6/29 9:00:00"
"2582","XHPRO1073A","0.722","24","9","172","60","60","2017/6/29 19:00:00"
"2583","XHPRO1073A","0.852","37","20","222","63","121","2017/6/27 11:00:00"
"2584","XHPRO1073A","0.631","22","13","238","44","70","2017/6/27 14:00:00"
"2585","XHPRO1073A","0.659","26","11","235","58","69","2017/6/28 17:00:00"
"2586","XHPRO1073A","0.956","31","19","185","57","107","2017/6/29 13:00:00"
"2587","XHPRO1073A","0.86","21","16","119","60","81","2017/6/30 4:00:00"
"2588","XHPRO1073A","0.666","26","10","233","50","88","2017/6/28 16:00:00"
"2589","XHPRO1073A","0.762","45","17","175","57","97","2017/6/27 21:00:00"
"2590","XHPRO1073A","0.586","35","10","232","25","63","2017/6/26 18:00:00"
"2591","XHPRO1073A","0.968","82","40","52","75","105","2017/6/26 2:00:00"
"2592","XHPRO1073A","0.857","48","18","166","59","105","2017/6/27 22:00:00"
"2593","XHPRO1073A","0.926","45","20","157","56","112","2017/6/27 23:00:00"
"2594","XHPRO1073A","0.909","38","24","148","64","98","2017/6/28"
"2595","XHPRO1073A","1.002","48","35","103","94","113","2017/6/28 2:00:00"
"2596","XHPRO1073A","1.282","43","39","101","79","113","2017/6/28 3:00:00"
"2597","XHPRO1073A","1.039","44","30","99","70","127","2017/6/29 4:00:00"
"2598","XHPRO1073A","1.288","62","30","67","95","126","2017/6/29 7:00:00"
"2599","XHPRO1073A","0.569","26","13","142","23","55","2017/7/3 17:00:00"
"2600","XHPRO1073A","1.292","41","40","92","90","117","2017/6/28 4:00:00"
"2601","XHPRO1073A","1.412","51","35","66","83","145","2017/6/27 5:00:00"
"2602","XHPRO1073A","0.821","44","20","149","58","127","2017/6/28 23:00:00"
"2603","XHPRO1073A","0.591","41","17","155","38","61","2017/6/26 10:00:00"
"2604","XHPRO1073A","0.607","22","10","227","50","88","2017/6/28 14:00:00"
"2605","XHPRO1073A","0.789","24","16","252","49","90","2017/6/27 12:00:00"
"2606","XHPRO1073A","0.86","32","19","171","64","105","2017/6/29"
"2607","XHPRO1073A","0.875","32","18","160","68","76","2017/6/29 1:00:00"
"2608","XHPRO1073A","1.213","56","28","86","95","127","2017/6/29 8:00:00"
"2609","XHPRO1073A","0.875","62","37","80","58","125","2017/6/27 3:00:00"
"2610","XHPRO1073A","1.102","46","37","78","71","124","2017/6/28 6:00:00"
"2611","XHPRO1073A","0.959","37","21","175","63","106","2017/6/28 10:00:00"
"2612","XHPRO1073A","0.661","24","12","230","56","83","2017/6/28 13:00:00"
"2613","XHPRO1073A","0.785","38","12","210","57","110","2017/6/28 20:00:00"
"2614","XHPRO1073A","1.221","53","24","145","43","83","2017/6/26 21:00:00"
"2615","XHPRO1073A","0.476","27","11","239","31","48","2017/6/26 14:00:00"
"2616","XHPRO1073A","1.012","48","27","173","64","90","2017/6/27 10:00:00"
"2617","XHPRO1073A","0.796","51","24","122","44","81","2017/6/26 22:00:00"
"2618","XHPRO1073A","0.856","77","38","48","60","90","2017/6/26 3:00:00"
"2619","XHPRO1073A","0.787","26","11","194","50","64","2017/6/30 18:00:00"
"2620","XHPRO1073A","0.634","27","9","223","49","70","2017/6/28 15:00:00"
"2621","XHPRO1073A","0.751","50","13","237","33","89","2017/6/26 19:00:00"
"2622","XHPRO1073A","0.779","47","21","192","44","79","2017/6/26 20:00:00"
"2623","XHPRO1073A","0.751","65","27","94","38","87","2017/6/26 23:00:00"
"2624","XHPRO1073A","1.346","67","38","108","91","138","2017/6/27 9:00:00"
"2625","XHPRO1073A","0.817","46","23","130","40","86","2017/6/27 1:00:00"
"2626","XHPRO1073A","0.653","21","8","167","50","43","2017/6/29 20:00:00"
"2627","XHPRO1073A","0.598","21","11","242","42","63","2017/6/27 15:00:00"
"2628","XHPRO1073A","0.589","29","10","229","39","64","2017/6/27 18:00:00"
"2629","XHPRO1073A","0.835","32","17","206","59","76","2017/6/28 11:00:00"
"2630","XHPRO1073A","1.339","29","19","85","66","91","2017/6/30 6:00:00"
"2631","XHPRO1073A","0.841","31","15","234","64","74","2017/6/28 12:00:00"
"2632","XHPRO1073A","0.945","24","17","103","62","76","2017/6/30 5:00:00"
"2633","XHPRO1073A","0.693","15","9","218","37","57","2017/6/30 14:00:00"
"2634","XHPRO1073A","0.75","21","10","218","49","66","2017/6/30 16:00:00"
"2635","XHPRO1073A","0.944","30","23","151","96","105","2017/6/29 2:00:00"
"2636","XHPRO1073A","0.767","26","9","198","46","90","2017/6/30 17:00:00"
"2637","XHPRO1073A","0.726","34","12","226","54","131","2017/6/28 19:00:00"
"2638","XHPRO1073A","0.878","42","14","192","78","105","2017/6/28 21:00:00"
"2639","XHPRO1073A","0.851","43","28","170","55","108","2017/6/28 22:00:00"
"2640","XHPRO1073A","1.542","57","43","58","98","151","2017/6/27 6:00:00"
"2641","XHPRO1073A","0.657","39","11","206","41","84","2017/6/27 19:00:00"
"2642","XHPRO1073A","0.742","27","10","169","54","69","2017/6/30 19:00:00"
"2643","XHPRO1073A","0.608","26","11","241","37","58","2017/6/27 16:00:00"
"2644","XHPRO1073A","1.129","43","37","84","68","113","2017/6/28 5:00:00"
"2645","XHPRO1073A","0.989","44","25","115","70","120","2017/6/29 3:00:00"
"2646","XHPRO1073A","0.579","24","10","241","45","60","2017/6/27 17:00:00"
"2647","XHPRO1073A","0.73","45","13","184","50","97","2017/6/27 20:00:00"
"2648","XHPRO1073A","0.843","63","26","68","38","88","2017/6/26 7:00:00"
"2649","XHPRO1073A","0.918","59","28","110","54","93","2017/6/27 2:00:00"
"2650","XHPRO1073A","1.068","55","32","75","103","135","2017/6/27 4:00:00"
"2651","XHPRO1073A","0.815","22","14","144","43","75","2017/6/30 2:00:00"
"2652","XHPRO1073A","1.033","41","26","142","88","114","2017/6/29 11:00:00"
"2653","XHPRO1073A","0.811","19","15","213","53","57","2017/6/29 14:00:00"
"2654","XHPRO1073A","0.704","32","11","233","55","84","2017/6/28 18:00:00"
"2655","XHPRO1073A","0.722","20","11","236","51","90","2017/6/29 16:00:00"
"2656","XHPRO1073A","0.868","20","15","136","57","82","2017/6/30 3:00:00"
"2657","XHPRO1073A","1.125","48","30","86","70","132","2017/6/28 7:00:00"
"2658","XHPRO1073A","0.689","24","10","164","57","58","2017/6/30"
"2659","XHPRO1073A","1.129","44","31","83","84","125","2017/6/29 6:00:00"
"2660","XHPRO1073A","0.721","25","10","198","78","166","2017/6/29 17:00:00"
"2661","XHPRO1073A","0.926","32","22","172","58","100","2017/6/29 12:00:00"
"2662","XHPRO1073A","1.537","62","44","63","97","158","2017/6/27 7:00:00"
"2663","XHPRO1073A","0.612","24","7","186","59","95","2017/6/29 18:00:00"
"2664","XHPRO1073A","0.666","19","8","164","44","49","2017/6/29 21:00:00"
"2665","XHPRO1073A","0.713","19","8","170","53","53","2017/6/29 22:00:00"
"2666","XHPRO1073A","1.071","43","29","133","84","132","2017/6/29 10:00:00"
"2667","XHPRO1073A","0.734","18","12","228","50","61","2017/6/29 15:00:00"
"2668","XHPRO1073A","0.547","30","0","212","39","114","2017/6/26 12:00:00"
"2669","XHPRO1073A","1.06","34","33","100","70","137","2017/6/29 5:00:00"
"2670","XHPRO1073A","0.659","32","10","242","31","55","2017/6/26 15:00:00"
"2671","XHPRO1073A","0.639","23","10","254","23","53","2017/6/26 16:00:00"
"2672","XHPRO1073A","0.495","34","16","195","0","0","2017/6/26 11:00:00"
"2673","XHPRO1073A","0.751","19","11","209","50","62","2017/6/30 13:00:00"
"2674","XHPRO1073A","1.14","52","21","118","80","109","2017/6/28 9:00:00"
"2675","XHPRO1073A","0.721","24","11","142","46","62","2017/6/30 1:00:00"
"2676","XHPRO1073A","0.69","16","8","175","56","55","2017/6/29 23:00:00"
"2677","XHPRO1073A","0.743","20","11","215","50","61","2017/6/30 15:00:00"
